"timeid","DFG_year","plot_id","var","rep","nitrogen","appl","TT","trait","group","g","trt","part","BBCH","Trait","Das","Acc_Radiation","namCombine"
"Early","DFG2019",40,"Apertus","2","176","Split",1253.29583333333,"LI","2019-05-09","Split_176_Early","Split 176",NA,NA,0.917174613608973,196,1310.03064,"LI"
"Late","DFG2019",41,"Patras","2","176","Split",1139.1,"LI","2019-05-09","Split_176_Late","Split 176",NA,NA,0.920439528057032,182,1253.1582,"LI"
"Late","DFG2019",42,"Pionier","2","176","Split",1139.1,"LI","2019-05-09","Split_176_Late","Split 176",NA,NA,0.846278518887919,182,1253.1582,"LI"
"Late","DFG2019",43,"Apertus","2","176","Split",1139.1,"LI","2019-05-09","Split_176_Late","Split 176",NA,NA,0.914664456358164,182,1253.1582,"LI"
"Late","DFG2019",44,"Capone","2","176","Split",1139.1,"LI","2019-05-09","Split_176_Late","Split 176",NA,NA,0.828989662062375,182,1253.1582,"LI"
"Early","DFG2019",45,"Pionier","2","220","Split",1253.29583333333,"LI","2019-05-09","Split_220_Early","Split 220",NA,NA,0.901235957637437,196,1310.03064,"LI"
"Early","DFG2019",46,"Apertus","2","220","Split",1253.29583333333,"LI","2019-05-09","Split_220_Early","Split 220",NA,NA,0.935654909552907,196,1310.03064,"LI"
"Early","DFG2019",47,"Capone","2","220","Split",1253.29583333333,"LI","2019-05-09","Split_220_Early","Split 220",NA,NA,0.909521745091282,196,1310.03064,"LI"
"Early","DFG2019",48,"Patras","2","220","Split",1253.29583333333,"LI","2019-05-09","Split_220_Early","Split 220",NA,NA,0.915351871830438,196,1310.03064,"LI"
"Early","DFG2019",49,"Pionier","2","220","Combined",1253.29583333333,"LI","2019-05-09","Combined_220_Early","Combined 220",NA,NA,0.929980324369991,196,1310.03064,"LI"
"Early","DFG2019",50,"Apertus","2","220","Combined",1253.29583333333,"LI","2019-05-09","Combined_220_Early","Combined 220",NA,NA,0.879700752565057,196,1310.03064,"LI"
"Early","DFG2019",51,"Capone","2","220","Combined",1253.29583333333,"LI","2019-05-09","Combined_220_Early","Combined 220",NA,NA,0.857719374822915,196,1310.03064,"LI"
"Early","DFG2019",52,"Patras","2","220","Combined",1253.29583333333,"LI","2019-05-09","Combined_220_Early","Combined 220",NA,NA,0.834279063000146,196,1310.03064,"LI"
"Early","DFG2019",53,"Apertus","2","176","Combined",1253.29583333333,"LI","2019-05-09","Combined_176_Early","Combined 176",NA,NA,0.881231972661149,196,1310.03064,"LI"
"Early","DFG2019",54,"Patras","2","176","Combined",1253.29583333333,"LI","2019-05-09","Combined_176_Early","Combined 176",NA,NA,0.847312358916479,196,1310.03064,"LI"
"Early","DFG2019",55,"Capone","2","176","Combined",1253.29583333333,"LI","2019-05-09","Combined_176_Early","Combined 176",NA,NA,0.831903374853132,196,1310.03064,"LI"
"Early","DFG2019",56,"Pionier","2","176","Combined",1253.29583333333,"LI","2019-05-09","Combined_176_Early","Combined 176",NA,NA,0.883041485796753,196,1310.03064,"LI"
"Late","DFG2019",57,"Capone","2","176","Combined",1139.1,"LI","2019-05-09","Combined_176_Late","Combined 176",NA,NA,0.788834612173348,182,1253.1582,"LI"
"Late","DFG2019",58,"Apertus","2","176","Combined",1139.1,"LI","2019-05-09","Combined_176_Late","Combined 176",NA,NA,0.783734363961268,182,1253.1582,"LI"
"Late","DFG2019",59,"Pionier","2","176","Combined",1139.1,"LI","2019-05-09","Combined_176_Late","Combined 176",NA,NA,0.856024266365688,182,1253.1582,"LI"
"Late","DFG2019",60,"Patras","2","176","Combined",1139.1,"LI","2019-05-09","Combined_176_Late","Combined 176",NA,NA,0.839180461499875,182,1253.1582,"LI"
"Late","DFG2019",61,"Apertus","2","220","Combined",1139.1,"LI","2019-05-09","Combined_220_Late","Combined 220",NA,NA,0.889009242880225,182,1253.1582,"LI"
"Late","DFG2019",62,"Pionier","2","220","Combined",1139.1,"LI","2019-05-09","Combined_220_Late","Combined 220",NA,NA,0.862103425302672,182,1253.1582,"LI"
"Late","DFG2019",63,"Patras","2","220","Combined",1139.1,"LI","2019-05-09","Combined_220_Late","Combined 220",NA,NA,0.830600606943163,182,1253.1582,"LI"
"Late","DFG2019",64,"Capone","2","220","Combined",1139.1,"LI","2019-05-09","Combined_220_Late","Combined 220",NA,NA,0.78051482712495,182,1253.1582,"LI"
"Early","DFG2019",65,"Pionier","3","176","Combined",1253.29583333333,"LI","2019-05-09","Combined_176_Early","Combined 176",NA,NA,0.807683518662685,196,1310.03064,"LI"
"Early","DFG2019",66,"Apertus","3","176","Combined",1253.29583333333,"LI","2019-05-09","Combined_176_Early","Combined 176",NA,NA,0.750838346771845,196,1310.03064,"LI"
"Early","DFG2019",67,"Capone","3","176","Combined",1253.29583333333,"LI","2019-05-09","Combined_176_Early","Combined 176",NA,NA,0.689711841700159,196,1310.03064,"LI"
"Early","DFG2019",68,"Patras","3","176","Combined",1253.29583333333,"LI","2019-05-09","Combined_176_Early","Combined 176",NA,NA,0.814738673527589,196,1310.03064,"LI"
"Late","DFG2019",69,"Capone","3","220","Combined",1139.1,"LI","2019-05-09","Combined_220_Late","Combined 220",NA,NA,0.801053758940332,182,1253.1582,"LI"
"Late","DFG2019",70,"Apertus","3","220","Combined",1139.1,"LI","2019-05-09","Combined_220_Late","Combined 220",NA,NA,0.778620336995972,182,1253.1582,"LI"
"Late","DFG2019",71,"Pionier","3","220","Combined",1139.1,"LI","2019-05-09","Combined_220_Late","Combined 220",NA,NA,0.742592615689062,182,1253.1582,"LI"
"Late","DFG2019",72,"Patras","3","220","Combined",1139.1,"LI","2019-05-09","Combined_220_Late","Combined 220",NA,NA,0.815091961009432,182,1253.1582,"LI"
"Early","DFG2019",73,"Capone","3","220","Combined",1253.29583333333,"LI","2019-05-09","Combined_220_Early","Combined 220",NA,NA,0.796033407622521,196,1310.03064,"LI"
"Early","DFG2019",74,"Patras","3","220","Combined",1253.29583333333,"LI","2019-05-09","Combined_220_Early","Combined 220",NA,NA,0.768845719641298,196,1310.03064,"LI"
"Early","DFG2019",75,"Pionier","3","220","Combined",1253.29583333333,"LI","2019-05-09","Combined_220_Early","Combined 220",NA,NA,0.766219932122774,196,1310.03064,"LI"
"Early","DFG2019",76,"Apertus","3","220","Combined",1253.29583333333,"LI","2019-05-09","Combined_220_Early","Combined 220",NA,NA,0.815891735296411,196,1310.03064,"LI"
"Late","DFG2019",77,"Pionier","3","176","Combined",1139.1,"LI","2019-05-09","Combined_176_Late","Combined 176",NA,NA,0.819285051309409,182,1253.1582,"LI"
"Late","DFG2019",78,"Apertus","3","176","Combined",1139.1,"LI","2019-05-09","Combined_176_Late","Combined 176",NA,NA,0.704165522520948,182,1253.1582,"LI"
"Late","DFG2019",79,"Capone","3","176","Combined",1139.1,"LI","2019-05-09","Combined_176_Late","Combined 176",NA,NA,0.658979397781299,182,1253.1582,"LI"
"Late","DFG2019",80,"Patras","3","176","Combined",1139.1,"LI","2019-05-09","Combined_176_Late","Combined 176",NA,NA,0.708546839718191,182,1253.1582,"LI"
"Early","DFG2019",81,"Apertus","3","176","Split",1253.29583333333,"LI","2019-05-09","Split_176_Early","Split 176",NA,NA,0.771418911780243,196,1310.03064,"LI"
"Early","DFG2019",82,"Pionier","3","176","Split",1253.29583333333,"LI","2019-05-09","Split_176_Early","Split 176",NA,NA,0.887456946645536,196,1310.03064,"LI"
"Early","DFG2019",83,"Patras","3","176","Split",1253.29583333333,"LI","2019-05-09","Split_176_Early","Split 176",NA,NA,0.818363746806793,196,1310.03064,"LI"
"Early","DFG2019",84,"Capone","3","176","Split",1253.29583333333,"LI","2019-05-09","Split_176_Early","Split 176",NA,NA,0.780809500264571,196,1310.03064,"LI"
"Late","DFG2019",85,"Pionier","3","220","Split",1139.1,"LI","2019-05-09","Split_220_Late","Split 220",NA,NA,0.826178148817929,182,1253.1582,"LI"
"Late","DFG2019",86,"Patras","3","220","Split",1139.1,"LI","2019-05-09","Split_220_Late","Split 220",NA,NA,0.782619466395818,182,1253.1582,"LI"
"Late","DFG2019",87,"Capone","3","220","Split",1139.1,"LI","2019-05-09","Split_220_Late","Split 220",NA,NA,0.752022691970014,182,1253.1582,"LI"
"Late","DFG2019",88,"Apertus","3","220","Split",1139.1,"LI","2019-05-09","Split_220_Late","Split 220",NA,NA,0.835496724522185,182,1253.1582,"LI"
"Early","DFG2019",89,"Pionier","3","220","Split",1253.29583333333,"LI","2019-05-09","Split_220_Early","Split 220",NA,NA,0.880066860268792,196,1310.03064,"LI"
"Early","DFG2019",90,"Apertus","3","220","Split",1253.29583333333,"LI","2019-05-09","Split_220_Early","Split 220",NA,NA,0.793390513495869,196,1310.03064,"LI"
"Early","DFG2019",91,"Capone","3","220","Split",1253.29583333333,"LI","2019-05-09","Split_220_Early","Split 220",NA,NA,0.763585767252128,196,1310.03064,"LI"
"Early","DFG2019",92,"Patras","3","220","Split",1253.29583333333,"LI","2019-05-09","Split_220_Early","Split 220",NA,NA,0.790352680820142,196,1310.03064,"LI"
"Late","DFG2019",93,"Apertus","3","176","Split",1139.1,"LI","2019-05-09","Split_176_Late","Split 176",NA,NA,0.805791934490506,182,1253.1582,"LI"
"Late","DFG2019",94,"Pionier","3","176","Split",1139.1,"LI","2019-05-09","Split_176_Late","Split 176",NA,NA,0.837544781880796,182,1253.1582,"LI"
"Late","DFG2019",95,"Patras","3","176","Split",1139.1,"LI","2019-05-09","Split_176_Late","Split 176",NA,NA,0.663184363444268,182,1253.1582,"LI"
"Late","DFG2019",96,"Capone","3","176","Split",1139.1,"LI","2019-05-09","Split_176_Late","Split 176",NA,NA,0.674569466455362,182,1253.1582,"LI"
"Early","DFG2019",1,"Pionier","1","220","Combined",1312.0125,"LI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,0.960092596711297,202,1428.62976,"LI"
"Early","DFG2019",2,"Capone","1","220","Combined",1312.0125,"LI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,0.9548452457412,202,1428.62976,"LI"
"Early","DFG2019",3,"Apertus","1","220","Combined",1312.0125,"LI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,0.971519176071199,202,1428.62976,"LI"
"Early","DFG2019",4,"Patras","1","220","Combined",1312.0125,"LI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,0.921077041040415,202,1428.62976,"LI"
"Early","DFG2019",5,"Apertus","1","176","Split",1312.0125,"LI","2019-05-15","Split_176_Early","Split 176",NA,NA,0.946356760539265,202,1428.62976,"LI"
"Early","DFG2019",6,"Pionier","1","176","Split",1312.0125,"LI","2019-05-15","Split_176_Early","Split 176",NA,NA,0.953423284386041,202,1428.62976,"LI"
"Early","DFG2019",7,"Capone","1","176","Split",1312.0125,"LI","2019-05-15","Split_176_Early","Split 176",NA,NA,0.889751707859558,202,1428.62976,"LI"
"Early","DFG2019",8,"Patras","1","176","Split",1312.0125,"LI","2019-05-15","Split_176_Early","Split 176",NA,NA,0.941133440091421,202,1428.62976,"LI"
"Late","DFG2019",9,"Pionier","1","176","Split",1197.81666666667,"LI","2019-05-15","Split_176_Late","Split 176",NA,NA,0.927734172361684,188,1371.75732,"LI"
"Late","DFG2019",10,"Apertus","1","176","Split",1197.81666666667,"LI","2019-05-15","Split_176_Late","Split 176",NA,NA,0.926685352881989,188,1371.75732,"LI"
"Late","DFG2019",11,"Capone","1","176","Split",1197.81666666667,"LI","2019-05-15","Split_176_Late","Split 176",NA,NA,0.925948495646188,188,1371.75732,"LI"
"Late","DFG2019",12,"Patras","1","176","Split",1197.81666666667,"LI","2019-05-15","Split_176_Late","Split 176",NA,NA,0.908619752700419,188,1371.75732,"LI"
"Late","DFG2019",13,"Capone","1","220","Combined",1197.81666666667,"LI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,0.905334956190306,188,1371.75732,"LI"
"Late","DFG2019",14,"Pionier","1","220","Combined",1197.81666666667,"LI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,0.955185108725571,188,1371.75732,"LI"
"Late","DFG2019",15,"Apertus","1","220","Combined",1197.81666666667,"LI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,0.929046973339866,188,1371.75732,"LI"
"Late","DFG2019",16,"Patras","1","220","Combined",1197.81666666667,"LI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,0.941837181026941,188,1371.75732,"LI"
"Late","DFG2019",17,"Apertus","1","220","Split",1197.81666666667,"LI","2019-05-15","Split_220_Late","Split 220",NA,NA,0.967480594724434,188,1371.75732,"LI"
"Late","DFG2019",18,"Patras","1","220","Split",1197.81666666667,"LI","2019-05-15","Split_220_Late","Split 220",NA,NA,0.9612400627476,188,1371.75732,"LI"
"Late","DFG2019",19,"Capone","1","220","Split",1197.81666666667,"LI","2019-05-15","Split_220_Late","Split 220",NA,NA,0.945213344870686,188,1371.75732,"LI"
"Late","DFG2019",20,"Pionier","1","220","Split",1197.81666666667,"LI","2019-05-15","Split_220_Late","Split 220",NA,NA,0.967835015863859,188,1371.75732,"LI"
"Late","DFG2019",21,"Capone","1","176","Combined",1197.81666666667,"LI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,0.857474883286648,188,1371.75732,"LI"
"Late","DFG2019",22,"Patras","1","176","Combined",1197.81666666667,"LI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,0.850946778711485,188,1371.75732,"LI"
"Late","DFG2019",23,"Pionier","1","176","Combined",1197.81666666667,"LI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,0.883978016855749,188,1371.75732,"LI"
"Late","DFG2019",24,"Apertus","1","176","Combined",1197.81666666667,"LI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,0.915123561209223,188,1371.75732,"LI"
"Early","DFG2019",25,"Capone","1","176","Combined",1312.0125,"LI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,0.891668358256084,202,1428.62976,"LI"
"Early","DFG2019",26,"Patras","1","176","Combined",1312.0125,"LI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,0.87302929832871,202,1428.62976,"LI"
"Early","DFG2019",27,"Apertus","1","176","Combined",1312.0125,"LI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,0.898350326797386,202,1428.62976,"LI"
"Early","DFG2019",28,"Pionier","1","176","Combined",1312.0125,"LI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,0.873104388422035,202,1428.62976,"LI"
"Early","DFG2019",29,"Apertus","1","220","Split",1312.0125,"LI","2019-05-15","Split_220_Early","Split 220",NA,NA,0.957492164214979,202,1428.62976,"LI"
"Early","DFG2019",30,"Patras","1","220","Split",1312.0125,"LI","2019-05-15","Split_220_Early","Split 220",NA,NA,0.972339198154024,202,1428.62976,"LI"
"Early","DFG2019",31,"Pionier","1","220","Split",1312.0125,"LI","2019-05-15","Split_220_Early","Split 220",NA,NA,0.953297477561656,202,1428.62976,"LI"
"Early","DFG2019",32,"Capone","1","220","Split",1312.0125,"LI","2019-05-15","Split_220_Early","Split 220",NA,NA,0.959067825901997,202,1428.62976,"LI"
"Late","DFG2019",33,"Apertus","2","220","Split",1197.81666666667,"LI","2019-05-15","Split_220_Late","Split 220",NA,NA,0.851382302584265,188,1371.75732,"LI"
"Late","DFG2019",34,"Pionier","2","220","Split",1197.81666666667,"LI","2019-05-15","Split_220_Late","Split 220",NA,NA,0.9410547931081,188,1371.75732,"LI"
"Late","DFG2019",35,"Patras","2","220","Split",1197.81666666667,"LI","2019-05-15","Split_220_Late","Split 220",NA,NA,0.907017463270478,188,1371.75732,"LI"
"Late","DFG2019",36,"Capone","2","220","Split",1197.81666666667,"LI","2019-05-15","Split_220_Late","Split 220",NA,NA,0.910480164423368,188,1371.75732,"LI"
"Early","DFG2019",37,"Pionier","2","176","Split",1312.0125,"LI","2019-05-15","Split_176_Early","Split 176",NA,NA,0.930362411666724,202,1428.62976,"LI"
"Early","DFG2019",38,"Capone","2","176","Split",1312.0125,"LI","2019-05-15","Split_176_Early","Split 176",NA,NA,0.911835681014647,202,1428.62976,"LI"
"Early","DFG2019",39,"Patras","2","176","Split",1312.0125,"LI","2019-05-15","Split_176_Early","Split 176",NA,NA,0.913906051596519,202,1428.62976,"LI"
"Early","DFG2019",40,"Apertus","2","176","Split",1312.0125,"LI","2019-05-15","Split_176_Early","Split 176",NA,NA,0.915703913079241,202,1428.62976,"LI"
"Late","DFG2019",41,"Patras","2","176","Split",1197.81666666667,"LI","2019-05-15","Split_176_Late","Split 176",NA,NA,0.902519984147281,188,1371.75732,"LI"
"Late","DFG2019",42,"Pionier","2","176","Split",1197.81666666667,"LI","2019-05-15","Split_176_Late","Split 176",NA,NA,0.854664127102109,188,1371.75732,"LI"
"Late","DFG2019",43,"Apertus","2","176","Split",1197.81666666667,"LI","2019-05-15","Split_176_Late","Split 176",NA,NA,0.919402510428943,188,1371.75732,"LI"
"Late","DFG2019",44,"Capone","2","176","Split",1197.81666666667,"LI","2019-05-15","Split_176_Late","Split 176",NA,NA,0.836608925459602,188,1371.75732,"LI"
"Early","DFG2019",45,"Pionier","2","220","Split",1312.0125,"LI","2019-05-15","Split_220_Early","Split 220",NA,NA,0.868641697629889,202,1428.62976,"LI"
"Early","DFG2019",46,"Apertus","2","220","Split",1312.0125,"LI","2019-05-15","Split_220_Early","Split 220",NA,NA,0.932145126591485,202,1428.62976,"LI"
"Early","DFG2019",47,"Capone","2","220","Split",1312.0125,"LI","2019-05-15","Split_220_Early","Split 220",NA,NA,0.824368138641775,202,1428.62976,"LI"
"Early","DFG2019",48,"Patras","2","220","Split",1312.0125,"LI","2019-05-15","Split_220_Early","Split 220",NA,NA,0.778130669849997,202,1428.62976,"LI"
"Early","DFG2019",49,"Pionier","2","220","Combined",1312.0125,"LI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,0.921244968745943,202,1428.62976,"LI"
"Early","DFG2019",50,"Apertus","2","220","Combined",1312.0125,"LI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,0.908882829744218,202,1428.62976,"LI"
"Early","DFG2019",51,"Capone","2","220","Combined",1312.0125,"LI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,0.903631058041801,202,1428.62976,"LI"
"Early","DFG2019",52,"Patras","2","220","Combined",1312.0125,"LI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,0.845164775796867,202,1428.62976,"LI"
"Early","DFG2019",53,"Apertus","2","176","Combined",1312.0125,"LI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,0.90187341557897,202,1428.62976,"LI"
"Early","DFG2019",54,"Patras","2","176","Combined",1312.0125,"LI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,0.86597339918065,202,1428.62976,"LI"
"Early","DFG2019",55,"Capone","2","176","Combined",1312.0125,"LI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,0.870359153823721,202,1428.62976,"LI"
"Early","DFG2019",56,"Pionier","2","176","Combined",1312.0125,"LI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,0.871136834391428,202,1428.62976,"LI"
"Late","DFG2019",57,"Capone","2","176","Combined",1197.81666666667,"LI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,0.778488159065587,188,1371.75732,"LI"
"Late","DFG2019",58,"Apertus","2","176","Combined",1197.81666666667,"LI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,0.80558359692218,188,1371.75732,"LI"
"Late","DFG2019",59,"Pionier","2","176","Combined",1197.81666666667,"LI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,0.835946648708308,188,1371.75732,"LI"
"Late","DFG2019",60,"Patras","2","176","Combined",1197.81666666667,"LI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,0.839140536943217,188,1371.75732,"LI"
"Late","DFG2019",61,"Apertus","2","220","Combined",1197.81666666667,"LI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,0.851760217863483,188,1371.75732,"LI"
"Late","DFG2019",62,"Pionier","2","220","Combined",1197.81666666667,"LI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,0.860928271903035,188,1371.75732,"LI"
"Late","DFG2019",63,"Patras","2","220","Combined",1197.81666666667,"LI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,0.838291321202678,188,1371.75732,"LI"
"Late","DFG2019",64,"Capone","2","220","Combined",1197.81666666667,"LI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,0.748568990781444,188,1371.75732,"LI"
"Early","DFG2019",65,"Pionier","3","176","Combined",1312.0125,"LI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,0.794044851685512,202,1428.62976,"LI"
"Early","DFG2019",66,"Apertus","3","176","Combined",1312.0125,"LI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,0.772511095251901,202,1428.62976,"LI"
"Early","DFG2019",67,"Capone","3","176","Combined",1312.0125,"LI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,0.826278462945204,202,1428.62976,"LI"
