"timeid","DFG_year","var","nitrogen","appl","TT","trait","group","g","trt","part","BBCH","Trait","Das","Acc_Radiation","namCombine"
"Early","DFG2021","Esket","220","Combined",749.191666666667,"DM","2021-03-16","Combined_220_Early","Combined 220","straw","23",0.1744999991275,145,539.1972,"straw_DM23"
"Early","DFG2021","Esket","220","Combined",749.191666666667,"tiller","2021-03-16","Combined_220_Early","Combined 220","biomasscut","23",5.8999999705,145,539.1972,"tiller_23"
"Early","DFG2021","Esket","220","Combined",1026.84166666667,"Height","2021-04-27","Combined_220_Early","Combined 220",NA,"31",20,187,1102.40712,"Height_31"
"Early","DFG2021","Esket","220","Combined",1026.84166666667,"DM","2021-04-27","Combined_220_Early","Combined 220","straw","31",1.1154999944225,187,1102.40712,"straw_DM31"
"Early","DFG2021","Esket","220","Combined",1026.84166666667,"tiller","2021-04-27","Combined_220_Early","Combined 220","biomasscut","31",9.04999995475,187,1102.40712,"tiller_31"
"Early","DFG2021","Esket","220","Combined",1081.425,"LI","2021-05-03","Combined_220_Early","Combined 220",NA,NA,0.597464049000915,193,1190.4714,"LI"
"Early","DFG2021","Esket","220","Combined",1106.09166666667,"LI","2021-05-06","Combined_220_Early","Combined 220",NA,NA,0.58813756805193,196,1238.2812,"LI"
"Early","DFG2021","Esket","220","Combined",1161.86666666667,"LAI","2021-05-10","Combined_220_Early","Combined 220",NA,NA,2.37,200,1316.3292,"LAI"
"Early","DFG2021","Esket","220","Combined",1161.86666666667,"LI","2021-05-10","Combined_220_Early","Combined 220",NA,NA,0.633724175626043,200,1316.3292,"LI"
"Early","DFG2021","Esket","220","Combined",1189.80833333333,"LAI","2021-05-12","Combined_220_Early","Combined 220",NA,NA,1.895,202,1335.91572,"LAI"
"Early","DFG2021","Esket","220","Combined",1189.80833333333,"LI","2021-05-12","Combined_220_Early","Combined 220",NA,NA,0.64854423717594,202,1335.91572,"LI"
"Early","DFG2021","Esket","220","Combined",1249.22916666667,"LAI","2021-05-17","Combined_220_Early","Combined 220",NA,NA,2.68,207,1419.6096,"LAI"
"Early","DFG2021","Esket","220","Combined",1249.22916666667,"LI","2021-05-17","Combined_220_Early","Combined 220",NA,NA,0.79786845860655,207,1419.6096,"LI"
"Early","DFG2021","Esket","220","Combined",1283.27916666667,"LAI","2021-05-20","Combined_220_Early","Combined 220",NA,NA,2.95,210,1474.35984,"LAI"
"Early","DFG2021","Esket","220","Combined",1283.27916666667,"LI","2021-05-20","Combined_220_Early","Combined 220",NA,NA,0.833208443568898,210,1474.35984,"LI"
"Early","DFG2021","Esket","220","Combined",1343.12916666667,"LAI","2021-05-25","Combined_220_Early","Combined 220",NA,NA,4.07,215,1556.7894,"LAI"
"Early","DFG2021","Esket","220","Combined",1354.5375,"LAI","2021-05-26","Combined_220_Early","Combined 220",NA,NA,3.665,216,1575.22788,"LAI"
"Early","DFG2021","Esket","220","Combined",1354.5375,"LI","2021-05-26","Combined_220_Early","Combined 220",NA,NA,0.857784811550872,216,1575.22788,"LI"
"Early","DFG2021","Esket","220","Combined",1377.36666666667,"LI","2021-05-28","Combined_220_Early","Combined 220",NA,NA,0.882750519324732,218,1609.15104,"LI"
"Early","DFG2021","Esket","220","Combined",1417.54166666667,"Height","2021-05-31","Combined_220_Early","Combined 220",NA,"41",66,221,1680.28812,"Height_41"
"Early","DFG2021","Esket","220","Combined",1417.54166666667,"LAI","2021-05-31","Combined_220_Early","Combined 220",NA,"41",4.19,221,1680.28812,"LAI_41"
"Early","DFG2021","Esket","220","Combined",1417.54166666667,"LI","2021-05-31","Combined_220_Early","Combined 220",NA,"41",0.905895292420666,221,1680.28812,"LI_41"
"Early","DFG2021","Esket","220","Combined",1417.54166666667,"DM","2021-05-31","Combined_220_Early","Combined 220","straw","41",7.282999963585,221,1680.28812,"straw_DM41"
"Early","DFG2021","Esket","220","Combined",1417.54166666667,"tiller","2021-05-31","Combined_220_Early","Combined 220","biomasscut","41",8.199999959,221,1680.28812,"tiller_41"
"Early","DFG2021","Esket","220","Combined",1435.45,"GBD","2021-06-01","Combined_220_Early","Combined 220",NA,NA,100,222,1708.17732,"GBD"
"Early","DFG2021","Esket","220","Combined",1435.45,"LAI","2021-06-01","Combined_220_Early","Combined 220",NA,NA,4.04,222,1708.17732,"LAI"
"Early","DFG2021","Esket","220","Combined",1435.45,"LI","2021-06-01","Combined_220_Early","Combined 220",NA,NA,0.892266104242039,222,1708.17732,"LI"
"Early","DFG2021","Esket","220","Combined",1454.83333333333,"SPAD","2021-06-02","Combined_220_Early","Combined 220",NA,NA,52.8333333333333,223,1733.88924,"SPAD"
"Early","DFG2021","Esket","220","Combined",1548.1125,"GBD","2021-06-07","Combined_220_Early","Combined 220",NA,NA,98.3333333333333,228,1811.27808,"GBD"
"Early","DFG2021","Esket","220","Combined",1548.1125,"LAI","2021-06-07","Combined_220_Early","Combined 220",NA,NA,4.35,228,1811.27808,"LAI"
"Early","DFG2021","Esket","220","Combined",1548.1125,"LI","2021-06-07","Combined_220_Early","Combined 220",NA,NA,0.911130961720846,228,1811.27808,"LI"
"Early","DFG2021","Esket","220","Combined",1566.5875,"Height","2021-06-08","Combined_220_Early","Combined 220",NA,"51",80,229,1831.70448,"Height_51"
"Early","DFG2021","Esket","220","Combined",1566.5875,"LAI","2021-06-08","Combined_220_Early","Combined 220",NA,"51",4.235,229,1831.70448,"LAI_51"
"Early","DFG2021","Esket","220","Combined",1566.5875,"LI","2021-06-08","Combined_220_Early","Combined 220",NA,"51",0.915570029410133,229,1831.70448,"LI_51"
"Early","DFG2021","Esket","220","Combined",1566.5875,"DM","2021-06-08","Combined_220_Early","Combined 220","all","51",7.27799996361,229,1831.70448,"all_DM51"
"Early","DFG2021","Esket","220","Combined",1566.5875,"DM","2021-06-08","Combined_220_Early","Combined 220","ear","51",1.002999994985,229,1831.70448,"ear_DM51"
"Early","DFG2021","Esket","220","Combined",1566.5875,"DM","2021-06-08","Combined_220_Early","Combined 220","straw","51",6.274999968625,229,1831.70448,"straw_DM51"
"Early","DFG2021","Esket","220","Combined",1566.5875,"spike_number","2021-06-08","Combined_220_Early","Combined 220",NA,"51",3.199999984,229,1831.70448,"spike_number_51"
"Early","DFG2021","Esket","220","Combined",1566.5875,"tiller","2021-06-08","Combined_220_Early","Combined 220","biomasscut","51",5.94999997025,229,1831.70448,"tiller_51"
"Early","DFG2021","Esket","220","Combined",1586.925,"SPAD","2021-06-09","Combined_220_Early","Combined 220",NA,NA,57.2333333333333,230,1853.36244,"SPAD"
"Early","DFG2021","Esket","220","Combined",1679.35416666667,"GBD","2021-06-14","Combined_220_Early","Combined 220",NA,NA,95,235,1978.27596,"GBD"
"Early","DFG2021","Esket","220","Combined",1679.35416666667,"LAI","2021-06-14","Combined_220_Early","Combined 220",NA,NA,4.96,235,1978.27596,"LAI"
"Early","DFG2021","Esket","220","Combined",1679.35416666667,"LI","2021-06-14","Combined_220_Early","Combined 220",NA,NA,0.952219471609586,235,1978.27596,"LI"
"Early","DFG2021","Esket","220","Combined",1697.2125,"Height","2021-06-15","Combined_220_Early","Combined 220",NA,"61",86.3333333333333,236,2001.906,"Height_61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"LAI","2021-06-15","Combined_220_Early","Combined 220",NA,"61",4.99,236,2001.906,"LAI_61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"LI","2021-06-15","Combined_220_Early","Combined 220",NA,"61",0.925167084613643,236,2001.906,"LI_61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"CHO","2021-06-15","Combined_220_Early","Combined 220","ear","61",198.856007089719,236,2001.906,"ear_CHO61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"CHO","2021-06-15","Combined_220_Early","Combined 220","straw","61",240.256419651171,236,2001.906,"straw_CHO61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"Nitrogen","2021-06-15","Combined_220_Early","Combined 220","ear","61",17.6160841502814,236,2001.906,"ear_Nitrogen61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"Nitrogen","2021-06-15","Combined_220_Early","Combined 220","straw","61",16.6180165128444,236,2001.906,"straw_Nitrogen61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"DM","2021-06-15","Combined_220_Early","Combined 220","all","61",11.1784999441075,236,2001.906,"all_DM61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"DM","2021-06-15","Combined_220_Early","Combined 220","ear","61",2.27399998863,236,2001.906,"ear_DM61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"DM","2021-06-15","Combined_220_Early","Combined 220","straw","61",8.9044999554775,236,2001.906,"straw_DM61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"spike_number","2021-06-15","Combined_220_Early","Combined 220",NA,"61",5.799999971,236,2001.906,"spike_number_61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"tiller","2021-06-15","Combined_220_Early","Combined 220","biomasscut","61",6.84999996575,236,2001.906,"tiller_61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"total_C","2021-06-15","Combined_220_Early","Combined 220","all","61",2.61091775148049,236,2001.906,"all_total_C61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"total_C","2021-06-15","Combined_220_Early","Combined 220","ear","61",0.459560606045285,236,2001.906,"ear_total_C61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"total_C","2021-06-15","Combined_220_Early","Combined 220","straw","61",2.15135714543521,236,2001.906,"straw_total_C61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"total_N","2021-06-15","Combined_220_Early","Combined 220","all","61",0.18796250676885,236,2001.906,"all_total_N61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"total_N","2021-06-15","Combined_220_Early","Combined 220","ear","61",0.0402515618142441,236,2001.906,"ear_total_N61"
"Early","DFG2021","Esket","220","Combined",1697.2125,"total_N","2021-06-15","Combined_220_Early","Combined 220","straw","61",0.147710944954606,236,2001.906,"straw_total_N61"
"Early","DFG2021","Esket","220","Combined",1718.225,"LAI","2021-06-16","Combined_220_Early","Combined 220",NA,NA,4.84,237,2030.15268,"LAI"
"Early","DFG2021","Esket","220","Combined",1718.225,"SPAD","2021-06-16","Combined_220_Early","Combined 220",NA,NA,55.6,237,2030.15268,"SPAD"
"Early","DFG2021","Esket","220","Combined",1837.98333333333,"GBD","2021-06-21","Combined_220_Early","Combined 220",NA,NA,90,242,2153.34468,"GBD"
"Early","DFG2021","Esket","220","Combined",1837.98333333333,"LAI","2021-06-21","Combined_220_Early","Combined 220",NA,NA,4.99,242,2153.34468,"LAI"
"Early","DFG2021","Esket","220","Combined",1853.5375,"LI","2021-06-22","Combined_220_Early","Combined 220",NA,NA,0.952470761353946,243,2167.14528,"LI"
"Early","DFG2021","Esket","220","Combined",1870.07916666667,"LAI","2021-06-23","Combined_220_Early","Combined 220",NA,NA,4.705,244,2183.2902,"LAI"
"Early","DFG2021","Esket","220","Combined",1870.07916666667,"LI","2021-06-23","Combined_220_Early","Combined 220",NA,NA,0.941204342180607,244,2183.2902,"LI"
"Early","DFG2021","Esket","220","Combined",1870.07916666667,"SPAD","2021-06-23","Combined_220_Early","Combined 220",NA,NA,53.5,244,2183.2902,"SPAD"
"Early","DFG2021","Esket","220","Combined",1967.7125,"GBD","2021-06-28","Combined_220_Early","Combined 220",NA,NA,93.3333333333333,249,2282.47164,"GBD"
"Early","DFG2021","Esket","220","Combined",1967.7125,"LI","2021-06-28","Combined_220_Early","Combined 220",NA,NA,0.966289784416438,249,2282.47164,"LI"
"Early","DFG2021","Esket","220","Combined",1967.7125,"SPAD","2021-06-28","Combined_220_Early","Combined 220",NA,NA,51.8666666666667,249,2282.47164,"SPAD"
"Early","DFG2021","Esket","220","Combined",2091.88333333333,"GBD","2021-07-05","Combined_220_Early","Combined 220",NA,NA,85,256,2379.54924,"GBD"
"Early","DFG2021","Esket","220","Combined",2091.88333333333,"LAI","2021-07-05","Combined_220_Early","Combined 220",NA,NA,4.335,256,2379.54924,"LAI"
"Early","DFG2021","Esket","220","Combined",2091.88333333333,"LI","2021-07-05","Combined_220_Early","Combined 220",NA,NA,0.94164174499193,256,2379.54924,"LI"
"Early","DFG2021","Esket","220","Combined",2111.63333333333,"LAI","2021-07-06","Combined_220_Early","Combined 220",NA,NA,4.22,257,2392.58664,"LAI"
"Early","DFG2021","Esket","220","Combined",2111.63333333333,"LI","2021-07-06","Combined_220_Early","Combined 220",NA,NA,0.917672569845389,257,2392.58664,"LI"
"Early","DFG2021","Esket","220","Combined",2130.92916666667,"Height","2021-07-07","Combined_220_Early","Combined 220",NA,"83",85.6666666666667,258,2413.97352,"Height_83"
"Early","DFG2021","Esket","220","Combined",2130.92916666667,"LI","2021-07-07","Combined_220_Early","Combined 220",NA,"83",0.92723708131243,258,2413.97352,"LI_83"
"Early","DFG2021","Esket","220","Combined",2130.92916666667,"SPAD","2021-07-07","Combined_220_Early","Combined 220",NA,"83",40.8666666666667,258,2413.97352,"SPAD"
"Early","DFG2021","Esket","220","Combined",2226.75833333333,"GBD","2021-07-12","Combined_220_Early","Combined 220",NA,NA,60,263,2492.34084,"GBD"
"Early","DFG2021","Esket","220","Combined",2226.75833333333,"LAI","2021-07-12","Combined_220_Early","Combined 220",NA,NA,3.39,263,2492.34084,"LAI"
"Early","DFG2021","Esket","220","Combined",2226.75833333333,"LI","2021-07-12","Combined_220_Early","Combined 220",NA,NA,0.919395712861142,263,2492.34084,"LI"
"Early","DFG2021","Esket","220","Combined",2248.82083333333,"LAI","2021-07-13","Combined_220_Early","Combined 220",NA,NA,3.6,264,2508.29928,"LAI"
"Early","DFG2021","Esket","220","Combined",2248.82083333333,"LI","2021-07-13","Combined_220_Early","Combined 220",NA,NA,0.909208751788489,264,2508.29928,"LI"
"Early","DFG2021","Esket","220","Combined",2248.82083333333,"SPAD","2021-07-13","Combined_220_Early","Combined 220",NA,NA,20.7,264,2508.29928,"SPAD"
"Early","DFG2021","Esket","220","Combined",2382.5375,"GBD","2021-07-20","Combined_220_Early","Combined 220",NA,NA,5,271,2626.75044,"GBD"
"Early","DFG2021","Esket","220","Combined",2500.4,"GBD","2021-07-26","Combined_220_Early","Combined 220",NA,NA,0,277,2742.40044,"GBD"
"Early","DFG2021","Esket","220","Combined",2520.2375,"HI","2021-07-27","Combined_220_Early","Combined 220",NA,"87",0.430724258605264,278,2761.0002,"HI"
"Early","DFG2021","Esket","220","Combined",2520.2375,"CHO","2021-07-27","Combined_220_Early","Combined 220","straw","87",23.7477412783842,278,2761.0002,"straw_CHO87"
"Early","DFG2021","Esket","220","Combined",2520.2375,"Nitrogen","2021-07-27","Combined_220_Early","Combined 220","kernel","87",21.2414482764479,278,2761.0002,"kernel_Nitrogen87"
"Early","DFG2021","Esket","220","Combined",2520.2375,"Nitrogen","2021-07-27","Combined_220_Early","Combined 220","straw","87",7.0641276493073,278,2761.0002,"straw_Nitrogen87"
"Early","DFG2021","Esket","220","Combined",2520.2375,"DM","2021-07-27","Combined_220_Early","Combined 220","all","87",14.67399992663,278,2761.0002,"all_DM87"
"Early","DFG2021","Esket","220","Combined",2520.2375,"DM","2021-07-27","Combined_220_Early","Combined 220","ear","87",7.864999960675,278,2761.0002,"ear_DM87"
"Early","DFG2021","Esket","220","Combined",2520.2375,"DM","2021-07-27","Combined_220_Early","Combined 220","kernel","87",6.3184999684075,278,2761.0002,"kernel_DM87"
"Early","DFG2021","Esket","220","Combined",2520.2375,"DM","2021-07-27","Combined_220_Early","Combined 220","rachis","87",1.5464999922675,278,2761.0002,"rachis_DM87"
"Early","DFG2021","Esket","220","Combined",2520.2375,"DM","2021-07-27","Combined_220_Early","Combined 220","rachis_ratio","87",0.194470876189582,278,2761.0002,"rachis_ratio_DM87"
"Early","DFG2021","Esket","220","Combined",2520.2375,"DM","2021-07-27","Combined_220_Early","Combined 220","straw","87",6.808999965955,278,2761.0002,"straw_DM87"
"Early","DFG2021","Esket","220","Combined",2520.2375,"grain_moisture","2021-07-27","Combined_220_Early","Combined 220","plot","87",8.90333333333333,278,2761.0002,"grain_moisture"
"Early","DFG2021","Esket","220","Combined",2520.2375,"grain_number","2021-07-27","Combined_220_Early","Combined 220","biomasscut","87",172.774698821212,278,2761.0002,"biomasscut_grain_number"
"Early","DFG2021","Esket","220","Combined",2520.2375,"grain_number","2021-07-27","Combined_220_Early","Combined 220","plot","87",196.895759544854,278,2761.0002,"plot_grain_number"
"Early","DFG2021","Esket","220","Combined",2520.2375,"grain_per_spike","2021-07-27","Combined_220_Early","Combined 220","biomasscut","87",38.3943777077968,278,2761.0002,"biomasscut_grain_per_spike"
"Early","DFG2021","Esket","220","Combined",2520.2375,"grain_per_spike","2021-07-27","Combined_220_Early","Combined 220","plot","87",39.9645545442151,278,2761.0002,"plot_grain_per_spike"
"Early","DFG2021","Esket","220","Combined",2520.2375,"spike_number","2021-07-27","Combined_220_Early","Combined 220",NA,"87",5.04999997475,278,2761.0002,"spike_number_87"
"Early","DFG2021","Esket","220","Combined",2520.2375,"tiller","2021-07-27","Combined_220_Early","Combined 220","biomasscut","87",5.6999999715,278,2761.0002,"tiller_87"
"Early","DFG2021","Esket","220","Combined",2520.2375,"tkw","2021-07-27","Combined_220_Early","Combined 220","biomasscut","87",31.455,278,2761.0002,"biomasscut_tkw"
"Early","DFG2021","Esket","220","Combined",2520.2375,"tkw","2021-07-27","Combined_220_Early","Combined 220","plot","87",32.33,278,2761.0002,"plot_tkw"
"Early","DFG2021","Esket","220","Combined",2520.2375,"total_C","2021-07-27","Combined_220_Early","Combined 220","straw","87",0.185573667493385,278,2761.0002,"straw_total_C87"
"Early","DFG2021","Esket","220","Combined",2520.2375,"total_N","2021-07-27","Combined_220_Early","Combined 220","all","87",0.182978151758521,278,2761.0002,"all_total_N87"
"Early","DFG2021","Esket","220","Combined",2520.2375,"total_N","2021-07-27","Combined_220_Early","Combined 220","kernel","87",0.13449195021747,278,2761.0002,"kernel_total_N87"
"Early","DFG2021","Esket","220","Combined",2520.2375,"total_N","2021-07-27","Combined_220_Early","Combined 220","straw","87",0.0484862015410497,278,2761.0002,"straw_total_N87"
"Early","DFG2021","Esket","220","Combined",2520.2375,"yield","2021-07-27","Combined_220_Early","Combined 220","biomasscut","87",6.3184999684075,278,2761.0002,"biomasscut_yield"
"Early","DFG2021","Esket","220","Combined",2520.2375,"yield","2021-07-27","Combined_220_Early","Combined 220","plot","87",6.3649355867647,278,2761.0002,"plot_yield"
"Early","DFG2021","Esket","220","Combined",NA,"CGR_dd",NA,"Combined_220_Early","Combined 220","all","23_31",0.0224047617927381,NA,NA,"CGR_dd_23_31"
"Early","DFG2021","Esket","220","Combined",NA,"CGR_dd",NA,"Combined_220_Early","Combined 220","all","31_41",0.181397057916544,NA,NA,"CGR_dd_31_41"
"Early","DFG2021","Esket","220","Combined",NA,"CGR_dd",NA,"Combined_220_Early","Combined 220","all","31_61",0.205367345911939,NA,NA,"CGR_dd_31_61"
"Early","DFG2021","Esket","220","Combined",NA,"CGR_dd",NA,"Combined_220_Early","Combined 220","all","41_51",-0.000624999996875042,NA,NA,"CGR_dd_41_51"
"Early","DFG2021","Esket","220","Combined",NA,"CGR_dd",NA,"Combined_220_Early","Combined 220","all","51_61",0.557214282928214,NA,NA,"CGR_dd_51_61"
"Early","DFG2021","Esket","220","Combined",NA,"CGR_dd",NA,"Combined_220_Early","Combined 220","all","61_87",0.0832261900600595,NA,NA,"CGR_dd_61_87"
"Early","DFG2021","Esket","220","Combined",NA,"CGR_tt",NA,"Combined_220_Early","Combined 220","all","23_31",0.00338915899620021,NA,NA,"CGR_tt_23_31"
"Early","DFG2021","Esket","220","Combined",NA,"CGR_tt",NA,"Combined_220_Early","Combined 220","all","31_41",0.0157857690533978,NA,NA,"CGR_tt_31_41"
"Early","DFG2021","Esket","220","Combined",NA,"CGR_tt",NA,"Combined_220_Early","Combined 220","all","31_61",0.0150110945305422,NA,NA,"CGR_tt_31_61"
"Early","DFG2021","Esket","220","Combined",NA,"CGR_tt",NA,"Combined_220_Early","Combined 220","all","41_51",-3.35467276285291e-05,NA,NA,"CGR_tt_41_51"
"Early","DFG2021","Esket","220","Combined",NA,"CGR_tt",NA,"Combined_220_Early","Combined 220","all","51_61",0.0298602869320383,NA,NA,"CGR_tt_51_61"
"Early","DFG2021","Esket","220","Combined",NA,"CGR_tt",NA,"Combined_220_Early","Combined 220","all","61_87",0.00424713706451505,NA,NA,"CGR_tt_61_87"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_DM",NA,"Combined_220_Early","Combined 220","all","23_31",0.940999995295,NA,NA,"Delta_DM_23_31"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_DM",NA,"Combined_220_Early","Combined 220","all","31_41",6.1674999691625,NA,NA,"Delta_DM_31_41"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_DM",NA,"Combined_220_Early","Combined 220","all","31_61",10.062999949685,NA,NA,"Delta_DM_31_61"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_DM",NA,"Combined_220_Early","Combined 220","all","41_51",-0.00499999997500034,NA,NA,"Delta_DM_41_51"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_DM",NA,"Combined_220_Early","Combined 220","all","51_61",3.9004999804975,NA,NA,"Delta_DM_51_61"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_DM",NA,"Combined_220_Early","Combined 220","all","61_87",3.4954999825225,NA,NA,"Delta_DM_61_87"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_ear",NA,"Combined_220_Early","Combined 220","ear","51_61",1.270999993645,NA,NA,"Delta_ear_51_61"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_ear",NA,"Combined_220_Early","Combined 220","ear","61_87",5.590999972045,NA,NA,"Delta_ear_61_87"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_spikeNr",NA,"Combined_220_Early","Combined 220","biomasscut","51_61",2.599999987,NA,NA,"Delta_spikeNr_51_61"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_spikeNr",NA,"Combined_220_Early","Combined 220","biomasscut","61_87",-0.74999999625,NA,NA,"Delta_spikeNr_61_87"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_straw",NA,"Combined_220_Early","Combined 220","straw","41_51",-1.00799999496,NA,NA,"Delta_straw_41_51"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_straw",NA,"Combined_220_Early","Combined 220","straw","51_61",2.6294999868525,NA,NA,"Delta_straw_51_61"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_tillerNr",NA,"Combined_220_Early","Combined 220","biomasscut","31_41",-0.84999999575,NA,NA,"Delta_tillerNr_31_41"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_tillerNr",NA,"Combined_220_Early","Combined 220","biomasscut","31_61",-2.199999989,NA,NA,"Delta_tillerNr_31_61"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_tillerNr",NA,"Combined_220_Early","Combined 220","biomasscut","41_51",-2.24999998875,NA,NA,"Delta_tillerNr_41_51"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_tillerNr",NA,"Combined_220_Early","Combined 220","biomasscut","51_61",0.8999999955,NA,NA,"Delta_tillerNr_51_61"
"Early","DFG2021","Esket","220","Combined",NA,"Delta_tillerNr",NA,"Combined_220_Early","Combined 220","biomasscut","61_87",-1.14999999425,NA,NA,"Delta_tillerNr_61_87"
"Early","DFG2021","Esket","220","Combined",NA,"E",NA,"Combined_220_Early","Combined 220",NA,"31_61",31.3120689637296,NA,NA,"E"
"Early","DFG2021","Esket","220","Combined",NA,"EGR_dd",NA,"Combined_220_Early","Combined 220","ear","51_61",0.181571427663571,NA,NA,"EGR_dd_51_61"
"Early","DFG2021","Esket","220","Combined",NA,"EGR_dd",NA,"Combined_220_Early","Combined 220","ear","61_87",0.133119046953452,NA,NA,"EGR_dd_61_87"
"Early","DFG2021","Esket","220","Combined",NA,"EGR_tt",NA,"Combined_220_Early","Combined 220","ear","51_61",0.00973014349201914,NA,NA,"EGR_tt_51_61"
"Early","DFG2021","Esket","220","Combined",NA,"EGR_tt",NA,"Combined_220_Early","Combined 220","ear","61_87",0.00679323224937882,NA,NA,"EGR_tt_61_87"
"Early","DFG2021","Esket","220","Combined",NA,"FE",NA,"Combined_220_Early","Combined 220",NA,"",87.0210030493977,NA,NA,"FE"
"Early","DFG2021","Esket","220","Combined",NA,"GCD55",NA,"Combined_220_Early","Combined 220",NA,NA,667.464776654471,NA,NA,"GCD55"
"Early","DFG2021","Esket","220","Combined",NA,"GCD59",NA,"Combined_220_Early","Combined 220",NA,NA,574.847386714296,NA,NA,"GCD59"
"Early","DFG2021","Esket","220","Combined",NA,"GCD61",NA,"Combined_220_Early","Combined 220",NA,NA,595.605533124245,NA,NA,"GCD61"
"Early","DFG2021","Esket","220","Combined",NA,"GCD87",NA,"Combined_220_Early","Combined 220",NA,NA,136.393077986865,NA,NA,"GCD87"
"Early","DFG2021","Esket","220","Combined",NA,"GLA50",NA,"Combined_220_Early","Combined 220",NA,NA,2240.54303312425,NA,NA,"GLA50"
"Early","DFG2021","Esket","220","Combined",NA,"LAD55",NA,"Combined_220_Early","Combined 220",NA,NA,2985.58999481421,NA,NA,"LAD55"
"Early","DFG2021","Esket","220","Combined",NA,"LAD59",NA,"Combined_220_Early","Combined 220",NA,NA,2567.89176976017,NA,NA,"LAD59"
"Early","DFG2021","Esket","220","Combined",NA,"LAD61",NA,"Combined_220_Early","Combined 220",NA,NA,2661.50843694763,NA,NA,"LAD61"
"Early","DFG2021","Esket","220","Combined",NA,"LAImax55",NA,"Combined_220_Early","Combined 220",NA,NA,4.51,NA,NA,"LAImax55"
"Early","DFG2021","Esket","220","Combined",NA,"LAImax59",NA,"Combined_220_Early","Combined 220",NA,NA,4.51,NA,NA,"LAImax59"
"Early","DFG2021","Esket","220","Combined",NA,"LAImax61",NA,"Combined_220_Early","Combined 220",NA,NA,4.51,NA,NA,"LAImax61"
"Early","DFG2021","Esket","220","Combined",NA,"LAImaxTT55",NA,"Combined_220_Early","Combined 220",NA,NA,1566.5875,NA,NA,"LAImaxTT55"
"Early","DFG2021","Esket","220","Combined",NA,"LAImaxTT59",NA,"Combined_220_Early","Combined 220",NA,NA,1566.5875,NA,NA,"LAImaxTT59"
"Early","DFG2021","Esket","220","Combined",NA,"LAImaxTT61",NA,"Combined_220_Early","Combined 220",NA,NA,1566.5875,NA,NA,"LAImaxTT61"
"Early","DFG2021","Esket","220","Combined",NA,"RUE",NA,"Combined_220_Early","Combined 220","all","61_87",1.61378034038165,NA,NA,"RUE"
"Early","DFG2021","Esket","220","Combined",NA,"S",NA,"Combined_220_Early","Combined 220",NA,NA,34.716251834872,NA,NA,"S"
"Early","DFG2021","Esket","220","Combined",NA,"S00_09",NA,"Combined_220_Early","Combined 220",NA,NA,166.3375,NA,NA,"S00_09"
"Early","DFG2021","Esket","220","Combined",NA,"S09_13",NA,"Combined_220_Early","Combined 220",NA,NA,348.322916666667,NA,NA,"S09_13"
"Early","DFG2021","Esket","220","Combined",NA,"S13_23",NA,"Combined_220_Early","Combined 220",NA,NA,237.86875,NA,NA,"S13_23"
"Early","DFG2021","Esket","220","Combined",NA,"S23_31",NA,"Combined_220_Early","Combined 220",NA,NA,266.870833333333,NA,NA,"S23_31"
"Early","DFG2021","Esket","220","Combined",NA,"S31_41",NA,"Combined_220_Early","Combined 220",NA,NA,357.96666666667,NA,NA,"S31_41"
"Early","DFG2021","Esket","220","Combined",NA,"S31_61",NA,"Combined_220_Early","Combined 220",NA,NA,625.5375,NA,NA,"S31_61"
"Early","DFG2021","Esket","220","Combined",NA,"S41_51",NA,"Combined_220_Early","Combined 220",NA,NA,154.268749999995,NA,NA,"S41_51"
